Borough,Street_Names,All_Lines,Line1,Line2,Line3,Line4,Line5,Line6,Line7,Year,Quarter,American Indian,Asian/Pac Isl,Black,Hispanic,Unknown,White,Grand Total
Manhattan,BROOKLYN BRIDGE-CITY HALL,"4,5,6",4,5,6,NA,NA,NA,NA,2018,1,0,0,0,1,0,0,1
Manhattan,CANAL STREET,6,6,NA,NA,NA,NA,NA,NA,2018,1,0,0,1,0,0,0,1
Manhattan,CANAL STREET,"A,C,E",A,C,E,NA,NA,NA,NA,2018,1,0,0,0,2,0,0,2
Manhattan,CANAL STREET,"J,Z",J,Z,NA,NA,NA,NA,NA,2018,1,0,0,1,0,0,0,1
Manhattan,CHAMBERS ST.-WORLD TRADE CENTER,"A,C,E",A,C,E,NA,NA,NA,NA,2018,1,0,0,2,2,0,0,4
Manhattan,CHAMBERS STREET,"1,2,3",1,2,3,NA,NA,NA,NA,2018,1,0,0,0,1,0,0,1
Manhattan,CHAMBERS STREET,"J,Z",J,Z,NA,NA,NA,NA,NA,2018,1,0,0,1,0,0,0,1
Manhattan,DELANCEY STREET,F,F,NA,NA,NA,NA,NA,NA,2018,1,0,0,1,0,0,0,1
Manhattan,EAST BROADWAY,F,F,NA,NA,NA,NA,NA,NA,2018,1,0,1,3,1,0,1,6
Manhattan,ESSEX STREET,"J,M,Z",J,M,Z,NA,NA,NA,NA,2018,1,0,0,0,1,0,0,1
Manhattan,FULTON STREET,"2,3",2,3,NA,NA,NA,NA,NA,2018,1,0,0,0,1,0,0,1
Manhattan,FULTON STREET,"4,5",4,5,NA,NA,NA,NA,NA,2018,1,0,0,2,3,0,1,6
Manhattan,GRAND STREET,"B,D",B,D,NA,NA,NA,NA,NA,2018,1,0,0,1,0,0,0,1
Manhattan,LEXINGTON AVE.,"N,Q,R",N,Q,R,NA,NA,NA,NA,2018,1,0,0,1,0,0,0,1
Manhattan,SOUTH FERRY,1,1,NA,NA,NA,NA,NA,NA,2018,1,0,0,6,1,1,3,11
Manhattan,SPRING STREET,"C,E",C,E,NA,NA,NA,NA,NA,2018,1,0,0,0,0,1,0,1
Manhattan,UNION SQUARE,"N,Q,R",N,Q,R,NA,NA,NA,NA,2018,1,0,0,3,1,0,3,7
Manhattan,W. 4 STREET,"A,B,C,D,E,F,M",A,B,C,D,E,F,M,2018,1,0,0,8,4,0,2,14
Manhattan,WHITEHALL ST.-SOUTH FERRY,R,R,NA,NA,NA,NA,NA,NA,2018,1,0,0,2,0,0,0,2
Queens,103 ST.-CORONA PLAZA,7,7,NA,NA,NA,NA,NA,NA,2018,1,0,0,0,2,0,0,2
Queens,111 ST.-ROOSEVELT AVE,7,7,NA,NA,NA,NA,NA,NA,2018,1,0,0,0,0,0,1,1
Queens,169 STREET,F,F,NA,NA,NA,NA,NA,NA,2018,1,0,2,7,0,1,1,11
Queens,179 ST.-JAMAICA,F,F,NA,NA,NA,NA,NA,NA,2018,1,0,1,3,0,0,0,4
Queens,21 ST.-QUEENSBRIDGE,F,F,NA,NA,NA,NA,NA,NA,2018,1,0,0,1,0,0,0,1
Queens,52 STREET,7,7,NA,NA,NA,NA,NA,NA,2018,1,0,0,1,0,0,0,1
Queens,63 DRIVE-REGO PARK,"M,R",M,R,NA,NA,NA,NA,NA,2018,1,0,0,0,0,0,1,1
Queens,71 AVE.-FOREST HILLS,"E,F,M,R",E,F,M,R,NA,NA,NA,2018,1,0,0,0,0,0,1,1
Queens,74 ST.-BROADWAY,7,7,NA,NA,NA,NA,NA,NA,2018,1,0,0,0,1,0,0,1
Queens,80 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,1,0,0,0,2,0,0,2
Queens,82 ST.-JACKSON HEIGHTS,7,7,NA,NA,NA,NA,NA,NA,2018,1,0,0,0,1,0,0,1
Queens,88 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,1,0,0,0,1,0,0,1
Queens,90 ST.-ELMHURST AVE.,7,7,NA,NA,NA,NA,NA,NA,2018,1,0,0,0,3,0,0,3
Queens,AQUEDUCT-RACETRACK,A,A,NA,NA,NA,NA,NA,NA,2018,1,0,0,0,0,0,2,2
Queens,BEACH 25 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,1,0,0,4,0,0,0,4
Queens,BEACH 36 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,1,0,0,4,2,0,0,6
Queens,BEACH 44 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,1,0,0,6,0,0,0,6
Queens,BEACH 60 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,1,0,0,9,2,0,1,12
Queens,BEACH 67 STREET,A,A,NA,NA,NA,NA,NA,NA,2018,1,0,0,3,1,0,0,4
Queens,BEACH 90 STREET,"A,S",A,S,NA,NA,NA,NA,NA,2018,1,0,0,5,0,0,0,5
Queens,BROADWAY,"N,Q",N,Q,NA,NA,NA,NA,NA,2018,1,0,0,1,0,0,1,2
Queens,COURT SQUARE,G,G,NA,NA,NA,NA,NA,NA,2018,1,0,0,1,0,0,0,1
Queens,FAR ROCKAWAY-MOTT AVE.,A,A,NA,NA,NA,NA,NA,NA,2018,1,0,0,12,2,0,0,14
Queens,GRAND AVE.-NEWTON,"M,R",M,R,NA,NA,NA,NA,NA,2018,1,0,3,4,4,0,4,15
Queens,HALSEY STREET,L,L,NA,NA,NA,NA,NA,NA,2018,1,0,0,5,5,0,1,11
Queens,JUNCTION BLVD.,7,7,NA,NA,NA,NA,NA,NA,2018,1,0,0,0,1,0,0,1
Queens,LEFFERTS BLVD.,A,A,NA,NA,NA,NA,NA,NA,2018,1,0,1,1,2,0,0,4
Queens,MAIN ST.-FLUSHING,7,7,NA,NA,NA,NA,NA,NA,2018,1,0,3,1,5,0,1,10
Queens,MYRTLE/WYCKOFF AVENUES,L,L,NA,NA,NA,NA,NA,NA,2018,1,0,1,8,8,0,1,18
Queens,PARSONS BLVD.,F,F,NA,NA,NA,NA,NA,NA,2018,1,0,0,0,2,0,0,2
Queens,PARSONS/ARCHER-JAMAICA CENTER,"E,J,Z",E,J,Z,NA,NA,NA,NA,2018,1,1,0,32,10,0,2,45
Queens,QUEENS PLAZA,"E,M,R",E,M,R,NA,NA,NA,NA,2018,1,0,0,3,1,0,0,4
Queens,ROCKAWAY BLVD.,A,A,NA,NA,NA,NA,NA,NA,2018,1,0,0,0,1,0,0,1
Queens,ROOSEVELT AVE.-JACKSON HEIGHTS,"E,F,M,R",E,F,M,R,NA,NA,NA,2018,1,0,0,0,3,0,0,3
Queens,SUTPHIN BLVD.-ARCHER AVE.,"E,J,Z",E,J,Z,NA,NA,NA,NA,2018,1,0,0,4,1,0,0,5
Queens,UNION TURNPIKE-KEW GARDENS,"E,F",E,F,NA,NA,NA,NA,NA,2018,1,0,0,1,1,0,0,2
Queens,WOODHAVEN BLVD.,"J,Z",J,Z,NA,NA,NA,NA,NA,2018,1,0,0,1,1,0,0,2
Queens,WOODHAVEN BLVD.,"M,R",M,R,NA,NA,NA,NA,NA,2018,1,0,0,1,1,0,1,3
Bronx,UNKNOWN,,NA,NA,NA,NA,NA,NA,NA,2018,1,0,0,3,1,0,0,4
Brooklyn,UNKNOWN,,NA,NA,NA,NA,NA,NA,NA,2018,1,0,0,33,10,1,5,49
Manhattan,UNKNOWN,,NA,NA,NA,NA,NA,NA,NA,2018,1,0,2,37,14,1,3,57
Queens,UNKNOWN,,NA,NA,NA,NA,NA,NA,NA,2018,1,0,1,1,2,0,0,4
Bronx,149 ST.-GRAND CONCOURSE,4,4,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,2,0,0,2
Bronx,161 ST.-YANKEE STADIUM,4,4,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,3,0,0,5
Bronx,161 ST.-YANKEE STADIUM,"B,D",B,D,NA,NA,NA,NA,NA,2018,2,0,0,0,4,0,0,4
Bronx,167 STREET,4,4,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,5,0,0,6
Bronx,167 STREET,"B,D",B,D,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Bronx,170 STREET,4,4,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,2,0,0,3
Bronx,170 STREET,"B,D",B,D,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Bronx,174-175 STREETS,"B,D",B,D,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,1,3
Bronx,176 STREET,4,4,NA,NA,NA,NA,NA,NA,2018,2,0,0,3,1,0,0,4
Bronx,182-183 STREETS,"B,D",B,D,NA,NA,NA,NA,NA,2018,2,0,0,1,3,0,0,4
Bronx,183 STREET,4,4,NA,NA,NA,NA,NA,NA,2018,2,0,0,5,6,0,1,12
Bronx,205 ST.-NORWOOD,D,D,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,1,0,0,3
Bronx,219 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,4,4,0,0,8
Bronx,238 ST.-NEREID AVE.,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Bronx,241 ST.-WAKEFIELD,2,2,NA,NA,NA,NA,NA,NA,2018,2,0,0,6,0,0,0,6
Bronx,3 AVENUE-138 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,6,3,0,1,10
Bronx,3 AVENUE-149 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,10,10,0,1,21
Bronx,ALLERTON AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,2,3,0,0,5
Bronx,BAYCHESTER AVENUE,5,5,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Bronx,BRONX PARK EAST,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Bronx,BROOK AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,3,0,0,0,3
Bronx,BURKE AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Bronx,BURNSIDE AVENUE,4,4,NA,NA,NA,NA,NA,NA,2018,2,0,0,5,2,0,0,7
Bronx,EAST 149 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Bronx,EAST 174 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,3,3,0,0,6
Bronx,EAST 177 ST.-PARKCHESTER,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,1,0,0,3
Bronx,EAST 180 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,4,6,0,0,10
Bronx,EAST TREMONT AVE.-WEST FARMS SQ.,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,6,2,0,0,8
Bronx,ELDER AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Bronx,Fordham Rd/Grand Concource,"B,D",B,D,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Bronx,FORDHAM ROAD,4,4,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,1,3
Bronx,FREEMAN STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,1,0,1,2,0,0,4
Bronx,GUN HILL ROAD,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Bronx,HUNTS POINT AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,3,1,0,0,4
Bronx,INTERVALE AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Bronx,JACKSON AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,1,2,0,0,3
Bronx,KINGSBRIDGE ROAD,4,4,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Bronx,KINGSBRIDGE ROAD,"B,D",B,D,NA,NA,NA,NA,NA,2018,2,0,0,2,7,0,0,9
Bronx,MOSHOLU PKWY.,4,4,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Bronx,MT. EDEN AVENUE,4,4,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,3,0,0,3
Bronx,PELHAM BAY PARK,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Bronx,PELHAM PKWY.,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Bronx,PROSPECT AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,2,1,0,0,3
Bronx,SIMPSON STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,3,1,0,0,4
Bronx,SOUNDVIEW AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,5,4,0,0,9
Bronx,ST. LAWRENCE AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Bronx,TREMONT AVENUE,"B,D",B,D,NA,NA,NA,NA,NA,2018,2,0,0,7,2,0,0,9
Bronx,WHITLOCK AVENUE,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Bronx,WOODLAWN,4,4,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,2,0,0,3
Brooklyn,18 AVENUE,D,D,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,1,2
Brooklyn,25 AVENUE,D,D,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Brooklyn,25 STREET,R,R,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Brooklyn,36 STREET,"D,N,R",D,N,R,NA,NA,NA,NA,2018,2,0,0,3,3,0,0,6
Brooklyn,4 AVENUE-9 STREET,"F,G",F,G,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,45 STREET,R,R,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,1,0,0,3
Brooklyn,53 STREET,R,R,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,3,0,0,4
Brooklyn,59 STREET,"N,R",N,R,NA,NA,NA,NA,NA,2018,2,0,1,3,10,0,2,16
Brooklyn,86 STREET,R,R,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,2,0,0,2
Brooklyn,ALABAMA AVENUE,J,J,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Brooklyn,ATLANTIC AVENUE,"2,3,4,5",2,3,4,5,NA,NA,NA,2018,2,0,1,5,0,0,0,6
Brooklyn,"AVENUE ""J""",Q,Q,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,2,0,0,4
Brooklyn,"AVENUE ""M""",Q,Q,NA,NA,NA,NA,NA,NA,2018,2,0,1,1,2,0,0,4
Brooklyn,"AVENUE ""U""",Q,Q,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,1,3
Brooklyn,BAY 50 STREET,D,D,NA,NA,NA,NA,NA,NA,2018,2,0,0,5,1,0,1,7
Brooklyn,BAY PARKWAY,N,N,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,1,2
Brooklyn,BEDFORD AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,2,4
Brooklyn,BEDFORD-NOSTRAND AVENUES,G,G,NA,NA,NA,NA,NA,NA,2018,2,0,0,4,1,0,0,5
Brooklyn,BERGEN STREET,"2,3",2,3,NA,NA,NA,NA,NA,2018,2,0,0,3,1,0,0,4
Brooklyn,BERGEN STREET,"F,G",F,G,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,BOROUGH HALL,"2,3,4,5",2,3,4,5,NA,NA,NA,2018,2,0,0,6,2,0,1,9
Brooklyn,BRIGHTON BEACH,"B,Q",B,Q,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,3,5
Brooklyn,BROADWAY-EAST NEW YORK,"A,C",A,C,NA,NA,NA,NA,NA,2018,2,0,0,3,1,0,0,4
Brooklyn,CHURCH AVENUE,"F,G",F,G,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,2,3
Brooklyn,CLINTON-WASHINGTON AVENUES,C,C,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Brooklyn,DEKALB AVENUE,"B,Q,R",B,Q,R,NA,NA,NA,NA,2018,2,0,0,4,1,0,0,5
Brooklyn,DEKALB AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Brooklyn,EUCLID AVENUE,"A,C",A,C,NA,NA,NA,NA,NA,2018,2,0,0,6,2,0,1,9
Brooklyn,FLATBUSH AVE.-BROOKLYN COLLEGE,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,FLUSHING AVENUE,G,G,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,FLUSHING AVENUE,"J,M",J,M,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,1,3
Brooklyn,FORT HAMILTON PKWY,D,D,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,FRANKLIN AVENUE,"2,3,4,5",2,3,4,5,NA,NA,NA,2018,2,0,0,2,0,0,1,3
Brooklyn,FRANKLIN AVENUE,C,C,NA,NA,NA,NA,NA,NA,2018,2,0,0,4,0,0,0,4
Brooklyn,GATES AVENUE,"J,Z",J,Z,NA,NA,NA,NA,NA,2018,2,0,0,2,2,0,0,4
Brooklyn,GRAHAM AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,GRAND STREET,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,2,0,0,2
Brooklyn,GRANT AVENUE,A,A,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,HALSEY STREET,J,J,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,HOYT-SCHERMERHORN,"A,C,G",A,C,G,NA,NA,NA,NA,2018,2,0,0,11,3,0,2,16
Brooklyn,JAY STREET-BOROUGH HALL,"A,C,F",A,C,F,NA,NA,NA,NA,2018,2,0,2,14,7,0,3,26
Brooklyn,JEFFERSON STREET,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,JUNIUS STREET,3,3,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Brooklyn,KINGS HIGHWAY,"B,Q",B,Q,NA,NA,NA,NA,NA,2018,2,0,2,4,2,0,2,10
Brooklyn,KINGS HIGHWAY,F,F,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,0,0,1,1
Brooklyn,KINGS HIGHWAY,N,N,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Brooklyn,KINGSTON-THROOP AVENUES,C,C,NA,NA,NA,NA,NA,NA,2018,2,0,0,3,1,0,0,4
Brooklyn,KOSCIUSKO STREET,J,J,NA,NA,NA,NA,NA,NA,2018,2,0,0,3,2,0,0,5
Brooklyn,LAWRENCE STREET,R,R,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Brooklyn,LIVONIA AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,8,0,0,0,8
Brooklyn,LORIMER STREET,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,0,1,0,1
Brooklyn,MONTROSE AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,2,4
Brooklyn,MORGAN AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,1,0,0,3
Brooklyn,MYRTLE AVENUE,"J,M,Z",J,M,Z,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Brooklyn,MYRTLE-WILLOUGHBY AVENUES,G,G,NA,NA,NA,NA,NA,NA,2018,2,0,0,3,0,0,0,3
Brooklyn,"NASSAU AVENUE",G,G,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Brooklyn,NEVINS STREET,"2,3,4,5",2,3,4,5,NA,NA,NA,2018,2,0,0,14,3,0,1,18
Brooklyn,NEW LOTS AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,NEWKIRK AVENUE,"B,Q",B,Q,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,1,3
Brooklyn,NOSTRAND AVENUE,"A,C",A,C,NA,NA,NA,NA,NA,2018,2,0,1,18,6,1,1,27
Brooklyn,OCEAN PKWY,Q,Q,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,0,0,1,1
Brooklyn,PACIFIC STREET,"D,N,R",D,N,R,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Brooklyn,PRESIDENT STREET,"2,5",2,5,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,PROSPECT PARK,"B,Q,S",B,Q,S,NA,NA,NA,NA,2018,2,0,0,5,1,0,0,6
Brooklyn,RALPH AVENUE,C,C,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,1,0,0,3
Brooklyn,ROCKAWAY AVENUE,3,3,NA,NA,NA,NA,NA,NA,2018,2,0,0,3,0,0,0,3
Brooklyn,ROCKAWAY AVENUE,C,C,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Brooklyn,ROCKAWAY PKWY-CANARSIE,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,3,2,0,0,5
Brooklyn,SARATOGA AVENUE,3,3,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,SHEEPSHEAD BAY,"B,Q",B,Q,NA,NA,NA,NA,NA,2018,2,0,0,4,3,0,0,7
Brooklyn,SHEPHERD AVENUE,C,C,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,SMITH-9 STREETS,"F,G",F,G,NA,NA,NA,NA,NA,2018,2,0,0,3,0,0,1,4
Brooklyn,STILLWELL AVENUE-CONEY ISLAND,"D,F,N,Q",D,F,N,Q,NA,NA,NA,2018,2,0,0,42,20,1,9,72
Brooklyn,SUTTER AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,27,3,0,0,30
Brooklyn,SUTTER AVENUE-RUTLAND ROAD,3,3,NA,NA,NA,NA,NA,NA,2018,2,0,0,4,0,0,0,4
Brooklyn,UTICA AVE.-CROWN HEIGHTS,"3,4",3,4,NA,NA,NA,NA,NA,2018,2,0,0,5,0,0,0,5
Brooklyn,UTICA AVENUE,"A,C",A,C,NA,NA,NA,NA,NA,2018,2,0,0,12,2,0,0,14
Brooklyn,VAN SICLEN AVENUE,C,C,NA,NA,NA,NA,NA,NA,2018,2,0,0,4,0,0,0,4
Brooklyn,VAN SICLEN AVENUE,"J,Z",J,Z,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Brooklyn,YORK STREET,F,F,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Manhattan,1 AVENUE,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Manhattan,110 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,1,0,0,3
Manhattan,116 STREET,"2,3",2,3,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Manhattan,116 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,4,1,0,0,5
Manhattan,125 STREET,1,1,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Manhattan,125 STREET,"2,3",2,3,NA,NA,NA,NA,NA,2018,2,0,0,5,1,0,0,6
Manhattan,125 STREET,"4,5,6",4,5,6,NA,NA,NA,NA,2018,2,0,0,7,5,0,0,12
Manhattan,125 STREET,"A,B,C,D",A,B,C,D,NA,NA,NA,2018,2,0,0,3,2,0,0,5
Manhattan,135 STREET,"2,3",2,3,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Manhattan,14 ST.-UNION SQUARE,L,L,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,0,0,1,1
Manhattan,14 STREET,"1,2,3",1,2,3,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Manhattan,14 STREET,"4,5,6",4,5,6,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Manhattan,14 STREET,"A,C,E",A,C,E,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Manhattan,145 STREET,1,1,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Manhattan,155 STREET,"B,D",B,D,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Manhattan,168 ST.-WASHINGTON HTS.,1,1,NA,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Manhattan,168 ST.-WASHINGTON HTS.,"A,C",A,C,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Manhattan,2 AVENUE,F,F,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,0,0,1
Manhattan,200 ST.-DYCKMAN ST.,1,1,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Manhattan,23 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,0,2,0,0,2
Manhattan,23 STREET,"C,E",C,E,NA,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Manhattan,23 STREET,"N,R",N,R,NA,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Manhattan,28 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,0,3,2,0,0,5
Manhattan,33 STREET,6,6,NA,NA,NA,NA,NA,NA,2018,2,0,1,5,1,0,0,7
Manhattan,34 ST.-HERALD SQ.,"B,D,F",B,D,F,NA,NA,NA,NA,2018,2,0,0,4,0,0,1,5
Manhattan,34 ST.-PENN STATION,"1,2,3",1,2,3,NA,NA,NA,NA,2018,2,0,0,2,0,0,0,2
Manhattan,34 ST.-PENN STATION,"A,C,E",A,C,E,NA,NA,NA,NA,2018,2,0,0,2,1,0,0,3
Manhattan,34 STREET,"M,N,Q,R",M,N,Q,R,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Manhattan,42 ST.-GRAND CENTRAL,"4,5,6",4,5,6,NA,NA,NA,NA,2018,2,0,0,3,3,0,0,6
Manhattan,42 ST.-PORT AUTHORITY BUS TERMINAL,"A,C,E",A,C,E,NA,NA,NA,NA,2018,2,0,1,22,6,0,2,31
Manhattan,42 ST.-TIMES SQUARE,"1,2,3",1,2,3,NA,NA,NA,NA,2018,2,0,0,5,1,0,1,7
Manhattan,42 ST.-TIMES SQUARE,"N,Q,R",N,Q,R,NA,NA,NA,NA,2018,2,0,0,1,2,0,0,3
Manhattan,42 STREET,"B,D,F,M",B,D,F,M,NA,NA,NA,2018,2,0,0,1,2,0,0,3
Manhattan,47-50 STS./ROCKEFELLER CTR.,"B,D,F,M",B,D,F,M,NA,NA,NA,2018,2,0,0,0,1,0,0,1
Manhattan,49 STREET,"N,Q,R",N,Q,R,NA,NA,NA,NA,2018,2,0,1,1,1,0,0,3
Manhattan,50 STREET,1,1,NA,NA,NA,NA,NA,NA,2018,2,0,0,4,1,0,0,5
Manhattan,50 STREET,"C,E",C,E,NA,NA,NA,NA,NA,2018,2,0,0,3,3,0,0,6
Manhattan,57 STREET,"N,Q,R",N,Q,R,NA,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Manhattan,59 ST.-COLUMBUS CIRCLE,1,1,NA,NA,NA,NA,NA,NA,2018,2,0,0,1,0,1,1,3
Manhattan,59 ST.-COLUMBUS CIRCLE,"A,B,C,D",A,B,C,D,NA,NA,NA,2018,2,0,0,1,1,0,0,2
Manhattan,59 STREET,"4,5,6",4,5,6,NA,NA,NA,NA,2018,2,0,0,11,3,0,0,14
